,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
18008,18812,2,2,31,0,31,0,15.5,21.92031022,0,0,0,0,1647.884329,212.630236,6270.666667,9852.057264,17634,121,1178,1178,0,1178,1178,18691,18691,0,18691,18691,0,40,40,106.315118,106.315118,0,31,6.2,13.86362146,192.2,0,0,0,1,1,7.75,15.5,0,0,1,0,0,0,0,0,0,0,0,0
18009,20359,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,1522.668107,147.3549781,10179.5,13678.98068,19852,507,507,507,0,507,507,0,0,0,0,0,0,40,20,98.23665209,49.11832605,0,31,7.75,15.5,240.25,0,0,0,1,0,10.33333333,15.5,0,65535,1,0,0,0,0,0,0,0,0,0
18010,25415,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,1219.752115,157.3873697,8471.666667,14544.33829,25266,51,25364,12682,17796.46347,25266,98,0,0,0,0,0,0,60,20,118.0405272,39.34684242,0,31,6.2,13.86362146,192.2,0,0,0,1,0,7.75,10.33333333,0,65535,1,0,0,0,0,0,0,0,0,0
18011,57741150,2,6,46,152,46,0,23,32.52691193,60,0,25.33333333,28.21819744,3.429096927,0.138549371,8248735.714,21712594.44,57487978,102,57487978,57487978,0,57487978,57487978,57741150,11548230,25798014.38,57697117,102,1,40,120,0.034637343,0.103912028,0,60,27.11111111,26.09810551,681.1111111,0,0,0,1,3,30.5,23,25.33333333,65535,1,229159,0,229159,229159,57487978,0,57487978,57487978,0
18012,62825665,6,6,123,138,46,0,20.5,23.11493024,46,0,23,25.19523765,4.154353161,0.191004743,5711424.091,17236715.89,57503267,355,62598466,12519693.2,25229563.47,57503267,355,62775441,12555088.2,25335127.32,57710290,413,1,120,120,0.095502372,0.095502372,0,46,23.61538462,23.10677556,533.9230769,0,0,0,1,1,25.58333333,20.5,23,65535,3,227199,0,227199,227199,57503267,0,57503267,57503267,0
18013,44348,3,2,77,0,46,0,25.66666667,23.45918441,0,0,0,0,1736.267701,112.7446559,11087,21645.98371,43555,51,793,396.5,163.3416665,512,281,44016,44016,0,44016,44016,0,60,40,67.64679354,45.09786236,0,46,12.83333333,20.43934115,417.7666667,0,0,0,1,0,15.4,25.66666667,0,65535,2,0,0,0,0,0,0,0,0,0
18014,18340,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,1690.294438,218.1025082,6113.333333,9876.100462,17511,87,18253,9126.5,11857.47361,17511,742,0,0,0,0,0,0,60,20,163.5768811,54.52562704,0,31,6.2,13.86362146,192.2,0,0,0,1,0,7.75,10.33333333,0,65535,1,0,0,0,0,0,0,0,0,0
18015,119114597,26,58,932,37085,538,0,35.84615385,113.8348601,1420,0,639.3965517,680.5823342,319.163234,0.705203242,1435115.627,3501999.947,10083236,27,119086014,4763440.56,5039349.054,10084294,403,110563154,1939704.456,3984727.507,10084376,27,0,520,1176,0.218277194,0.486926048,0,1420,447.2588235,631.2111592,398427.5275,0,1,0,0,2,452.5833333,35.84615385,639.3965517,65535,15,32576.83333,110583.8373,383726,217,9893606,423482.3756,10083236,8551040,0
18016,18737,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,1654.48044,213.4813471,6245.666667,10709.56499,18612,51,18686,9343,13108.34551,18612,74,0,0,0,0,0,0,60,20,160.1110103,53.37033677,0,31,6.2,13.86362146,192.2,0,0,0,1,0,7.75,10.33333333,0,65535,1,0,0,0,0,0,0,0,0,0
18017,57707660,2,6,46,152,46,0,23,32.52691193,60,0,25.33333333,28.21819744,3.431086965,0.138629776,8243951.429,21700190.46,57455078,698,57455078,57455078,0,57455078,57455078,57707660,11541532,25782209.36,57662146,698,1,40,120,0.034657444,0.103972332,0,60,27.11111111,26.09810551,681.1111111,0,0,0,1,3,30.5,23,25.33333333,65535,1,230854,0,230854,230854,57455078,0,57455078,57455078,0
18018,2926,2,2,31,46,31,0,15.5,21.92031022,46,0,23,32.52691193,26315.78947,1367.053999,975.3333333,341.6757722,1287,610,610,610,0,610,610,1287,1287,0,1287,1287,1,40,40,683.5269993,683.5269993,0,46,24.6,23.27659769,541.8,0,0,0,1,1,30.75,15.5,23,65535,1,0,0,0,0,0,0,0,0,0
18019,62769583,4,9,92,215,46,0,23,26.55811238,46,0,23.88888889,23.15407332,4.890903927,0.207106681,5230798.583,16508509.99,57469527,26,62518554,20839518,31806286.16,57469527,217639,62769583,7846197.875,20214167.67,57684330,26,1,80,180,0.063725133,0.143381548,0,46,25.21428571,22.99223471,528.6428571,0,0,0,1,2,27.15384615,23,23.88888889,65535,2,232442,0,232442,232442,57469527,0,57469527,57469527,0
18020,61734772,5,9,92,215,46,0,18.4,25.19523765,46,0,23.88888889,23.15407332,4.972886269,0.226776573,4748828.615,15870054.63,57455789,36,61503686,15375921.5,28105572.76,57455789,15855,61734772,7716846.5,20232979.13,57672703,341,1,100,180,0.080991633,0.145784939,0,46,23.53333333,23.09256735,533.2666667,0,0,0,1,1,25.21428571,18.4,23.88888889,65535,2,231050,0,231050,231050,57455789,0,57455789,57455789,0
18021,77190686,8,9,7,1,1,0,0.875,0.353553391,1,0,0.111111111,0.333333333,0.103639447,0.220233825,4824417.875,5028364.824,10015879,305,67190781,9598683,1068620.379,10016315,7175320,70016232,8752029,3536235.53,10016808,305,0,160,180,0.103639447,0.116594378,0,1,0.5,0.514495755,0.264705882,0,0,0,1,1,0.529411765,0.875,0.111111111,65535,7,810.4285714,538.6829176,1875,305,10001384.71,6411.546452,10015879,9998356,0
18022,77190583,8,9,7,1,1,0,0.875,0.353553391,1,0,0.111111111,0.333333333,0.103639585,0.220234118,4824411.437,5028550.234,10015604,116,67190811,9598687.286,1068603.752,10016318,7175362,70015784,8751973,3536288.867,10016193,116,0,160,180,0.103639585,0.116594533,0,1,0.5,0.514495755,0.264705882,0,0,0,1,1,0.529411765,0.875,0.111111111,65535,7,632.2857143,463.5247977,1569,116,10001542.14,6213.613185,10015604,9998783,0
18023,5987,1,1,0,0,0,0,0,0,0,0,0,0,0,334.0571238,5987,0,5987,5987,0,0,0,0,0,0,0,0,0,0,0,20,20,167.0285619,167.0285619,0,0,0,0,0,0,0,0,1,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
18024,7644,1,1,0,0,0,0,0,0,0,0,0,0,0,261.6431188,7644,0,7644,7644,0,0,0,0,0,0,0,0,0,0,0,20,20,130.8215594,130.8215594,0,0,0,0,0,0,0,0,1,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
18025,108656944,42,81,23017,52861,1460,0,548.0238095,690.8744367,1420,0,652.6049383,687.0169881,698.3262846,1.132003124,890630.6885,6865031.401,61481909,0,108620979,2649292.171,11738534.15,61482795,0,108656944,1358211.8,8473889.874,61482869,24,1,840,1620,0.386537652,0.745465472,0,1460,614.75,684.9225892,469118.9533,0,0,0,1,1,619.7479675,548.0238095,652.6049383,65535,22,187067,194372.3404,324509,49625,53193642.5,11721378.89,61481909,44905376,0
18026,108540829,16,25,1218,4718,393,0,76.125,110.1743316,1420,0,188.72,411.0808436,54.68909769,0.37773804,2713520.725,12031884.26,62013142,54,108428777,7228585.133,19192098.24,62013709,590,108540829,4522534.542,15421671.9,62013768,54,0,320,516,0.147409967,0.230328073,0,1420,141.3333333,326.9191492,106876.1301,0,1,0,0,1,144.7804878,76.125,188.72,65535,9,341186.5,93618.81651,407385,274988,53890496,11487156.14,62013142,45767850,0
18027,29751,0,2,0,86,0,0,0,0,51,35,43,11.3137085,2890.659138,67.2246311,29751,0,29751,29751,0,0,0,0,0,29751,29751,0,29751,29751,0,0,16,0,67.2246311,35,51,40.33333333,9.237604307,85.33333333,0,0,0,0,0,60.5,0,43,-1,0,0,0,0,0,0,0,0,0,0
18028,51339,0,2,0,80,0,0,0,0,48,32,40,11.3137085,1558.269542,38.95673854,51339,0,51339,51339,0,0,0,0,0,51339,51339,0,51339,51339,0,0,16,0,38.95673854,32,48,37.33333333,9.237604307,85.33333333,0,0,0,0,0,56,0,40,-1,0,0,0,0,0,0,0,0,0,0
18029,5134702,8,10,674,5742,517,0,84.25,180.2147528,1420,0,574.2,678.5138662,1249.536974,3.505558843,302041.2941,1160202.457,4800221,34,5106712,729530.2857,1796787.652,4800221,1171,127282,14142.44444,15205.4706,41617,34,0,160,216,1.558026152,1.94753269,0,1420,337.6842105,555.6792693,308779.4503,0,1,0,0,1,356.4444444,84.25,574.2,65535,3,0,0,0,0,0,0,0,0,0
18030,117784911,85,187,19454,129482,1460,0,228.8705882,444.1309006,1420,0,692.4171123,646.6354005,1264.47436,2.3092941,434630.6679,3333798.694,40343956,0,117641956,1400499.476,5898147.687,40343956,0,117784030,633247.4731,4025699.824,40345945,24,1,1700,3740,0.721654406,1.587639694,0,1460,546.0879121,627.3783392,393603.5805,0,0,0,1,2,548.0955882,228.8705882,692.4171123,65535,34,3929497.2,3232587.728,8099790,214160,18630250.4,17690225.09,40343956,5468958,0
18031,54704,0,2,0,259,0,0,0,0,226,33,129.5,136.4716088,4734.571512,36.56039778,54704,0,54704,54704,0,0,0,0,0,54704,54704,0,54704,54704,0,0,16,0,36.56039778,33,226,97.33333333,111.428602,12416.33333,0,0,0,0,0,146,0,129.5,-1,0,0,0,0,0,0,0,0,0,0
18032,46645,0,2,0,102,0,0,0,0,59,43,51,11.3137085,2186.729553,42.87705006,46645,0,46645,46645,0,0,0,0,0,46645,46645,0,46645,46645,0,0,16,0,42.87705006,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,72.5,0,51,-1,0,0,0,0,0,0,0,0,0,0
18033,87997719,129,282,9551,172467,558,0,74.03875969,121.4049527,1420,0,611.5851064,662.0426292,2068.439979,4.670575609,214628.5829,2896677.397,57542771,17,87962638,687208.1094,5166858.472,57543552,290,87799740,312454.5907,3496622.416,57543574,17,0,2580,5656,1.465947089,3.20462852,0,1420,441.7912621,605.7720498,366959.7763,0,1,0,0,2,442.86618,74.03875969,611.5851064,65535,61,9802358,13767500.55,19537451,67265,34080087,33181245.92,57542771,10617403,0
18034,93040192,11,11,40,1,31,0,3.636363636,9.080448527,1,0,0.090909091,0.301511345,0.44066977,0.23645695,4430485.333,4987043.65,10014370,339,83041384,8304138.4,3656290.938,10015466,339,90046034,9004603.4,3163458.446,10014909,1260,0,220,220,0.118228475,0.118228475,0,31,1.826086957,6.379314397,40.69565217,0,0,0,1,1,1.909090909,3.636363636,0.090909091,65535,10,1399.777778,1562.470942,5463,360,10003676.78,6727.424039,10014370,9997548,0
18035,93027184,11,12,40,1,31,0,3.636363636,9.080448527,1,0,0.083333333,0.288675135,0.440731389,0.24723956,4228508.364,4961297.153,10061391,113,83026833,8302683.3,3668684.034,10061504,642,93026812,8456982.909,3517896.602,10062146,790,0,220,240,0.118245007,0.128994553,0,31,1.75,6.250217388,39.06521739,0,0,0,1,1,1.826086957,3.636363636,0.083333333,65535,10,1172.555556,1458.107602,4753,113,10009284.67,20423.72434,10061391,9998876,0
18036,554293,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,55.92709993,5.412299993,277146.5,391821.3025,554206,87,87,87,0,87,87,0,0,0,0,0,0,40,20,3.608199995,1.804099998,0,31,7.75,15.5,240.25,0,0,0,1,0,10.33333333,15.5,0,65535,1,0,0,0,0,0,0,0,0,0
18037,5304422,8,11,674,5742,517,0,84.25,180.2147528,1420,0,522,661.341213,1209.556857,3.581917125,294690.1111,1048771.071,4477730,31,4919058,702722.5714,1669121.801,4477730,536,621146,62114.6,120767.7576,382627,31,0,160,236,1.508175632,2.073741493,0,1420,320.8,542.7473581,294574.6947,0,1,0,0,1,337.6842105,84.25,522,65535,3,0,0,0,0,0,0,0,0,0
18038,5258068,8,10,674,5742,517,0,84.25,180.2147528,1420,0,574.2,695.0865334,1220.22005,3.423310615,309298.1176,1071125.836,4447898,40,4919880,702840,1654967.755,4447898,282,5257998,584222,1533296.366,4661076,40,0,160,216,1.521471385,1.901839231,0,1420,337.6842105,565.8282084,320161.5614,0,1,0,0,1,356.4444444,84.25,574.2,65535,3,0,0,0,0,0,0,0,0,0
18039,131514,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,235.7163496,22.81125964,65757,90355.51871,129648,1866,1866,1866,0,1866,1866,0,0,0,0,0,0,40,20,15.20750643,7.603753213,0,31,7.75,15.5,240.25,0,0,0,1,0,10.33333333,15.5,0,65535,1,0,0,0,0,0,0,0,0,0
18040,132352,3,2,31,0,31,0,10.33333333,17.89785834,0,0,0,0,234.2238878,37.77804642,33088,64176.95476,129348,39,132313,66156.5,89366.27633,129348,2965,130921,130921,0,130921,130921,0,60,40,22.66682785,15.11121857,0,31,5.166666667,12.655697,160.1666667,0,0,0,1,0,6.2,10.33333333,0,0,1,0,0,0,0,0,0,0,0,0
18041,101784690,12,12,41,1,31,0,3.416666667,8.691253004,1,0,0.083333333,0.288675135,0.412635731,0.235791846,4425421.304,5019873.17,10062724,334,91784320,8344029.091,3730307.701,10063150,334,100111264,9101024,3018409.327,10063860,356,0,240,240,0.117895923,0.117895923,0,31,1.72,6.120457499,37.46,0,0,0,1,1,1.791666667,3.416666667,0.083333333,65535,11,927.6,719.6094929,2381,356,10010085.2,20036.51952,10062724,9995050,0
18042,108834,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,284.8374589,36.7532205,36278,62062.30046,107940,63,108771,54385.5,75737.50023,107940,831,0,0,0,0,0,0,60,20,27.56491538,9.188305125,0,31,6.2,13.86362146,192.2,0,0,0,1,0,7.75,10.33333333,0,65535,1,0,0,0,0,0,0,0,0,0
18043,50190,0,2,0,126,0,0,0,0,88,38,63,35.35533906,2510.460251,39.84857541,50190,0,50190,50190,0,0,0,0,0,50190,50190,0,50190,50190,0,0,16,0,39.84857541,38,88,54.66666667,28.86751346,833.3333333,0,0,0,0,0,82,0,63,-1,0,0,0,0,0,0,0,0,0,0
18044,110381415,172,673,5249,681539,382,0,30.51744186,98.95083981,1420,0,1012.687964,600.6344296,6221.953216,7.655274214,130783.6671,1083749.41,10015628,0,110345082,645292.8772,2343313.401,10016359,402,110381415,164258.058,1213358.754,10016829,0,1,3440,13460,1.558233331,6.097040883,0,1420,812.2281324,667.470416,445516.7562,0,0,0,1,3,813.1893491,30.51744186,1012.687964,65535,24,1089139.9,2326108.42,6253719,426,9948898.6,161367.1425,10015628,9490933,0
18045,106151,0,2,0,116,0,0,0,0,72,44,58,19.79898987,1092.782922,18.84108487,106151,0,106151,106151,0,0,0,0,0,106151,106151,0,106151,106151,0,0,16,0,18.84108487,44,72,53.33333333,16.16580754,261.3333333,0,0,0,0,0,80,0,58,-1,0,0,0,0,0,0,0,0,0,0
18046,977148,1,3,42,174,42,42,42,0,70,44,58,13.11487705,221.0514682,4.093545706,325716,484874.15,885599,44674,0,0,0,0,0,977148,488574,627769.4003,932474,44674,0,8,24,1.023386427,3.07015928,42,70,52,12.40967365,154,0,0,0,0,3,65,42,58,-1,1,0,0,0,0,0,0,0,0,0
18047,103749205,5,7,309,361,263,0,61.8,114.2243407,223,0,51.57142857,79.01446522,6.45788081,0.115663537,9431745.909,20918561.45,57355723,224,103428892,25857223,29888762.98,57355723,231194,103548633,17258105.5,26928591.6,57642117,425,1,100,140,0.04819314,0.067470397,0,263,55.07692308,86.62318929,7503.576923,0,0,0,1,1,59.66666667,61.8,51.57142857,65535,2,362749.5,60014.27384,405186,320313,51396256,8427959.056,57355723,45436789,0
18048,104775398,5,7,171,376,125,0,34.2,54.5270575,238,0,53.71428571,84.45455244,5.220691216,0.114530703,9525036.182,21116677.86,57581367,394,104455385,26113846.25,30162961.42,57581367,247142,104562296,17427049.33,27130167.34,57792372,615,1,100,140,0.047721126,0.066809577,0,238,45.61538462,68.19034446,4649.923077,0,0,0,1,1,49.41666667,34.2,53.71428571,65535,2,336106.5,22759.64597,352200,320013,51928021.5,7995037.879,57581367,46274676,0
18049,117219150,32,72,1066,55775,369,0,33.3125,104.1634688,1420,0,774.6527778,665.6386779,484.9122349,0.887227044,1138050,3114946.896,10030256,27,107218333,3458655.903,4663306.804,10030641,914,117219150,1650973.944,3644838.941,10030446,27,0,640,1440,0.272992937,0.614234108,0,1420,541.352381,652.3985624,425623.8842,0,0,0,1,2,546.5576923,33.3125,774.6527778,65535,14,651490.1818,2158607.988,7159938,190,10004767.73,10452.16623,10030256,9997305,0
18050,113875412,13,16,338,1647,327,0,26,90.43966681,1420,0,102.9375,355.7095198,17.43133101,0.254664282,4066979,4911780.652,10015926,44,103874241,8656186.75,3241061.159,10016340,85523,113875412,7591694.133,4228047.907,10016296,44,0,260,320,0.11415985,0.140504431,0,1420,66.2,265.4173551,70446.37241,0,0,0,1,1,68.48275862,26,102.9375,65535,12,350565.8182,1159562.223,3846777,370,10001714.91,6562.745865,10015926,9993689,0
18051,113876089,13,16,339,1872,328,0,26.07692308,90.71701562,1361,0,117,355.2837364,19.41584067,0.254662768,4067003.179,4912973.058,10034299,120,103875122,8656260.167,3245206.124,10034419,117591,113876089,7591739.267,4230150.616,10034766,1460,0,260,320,0.114159172,0.140503596,0,1361,73.73333333,266.3236213,70928.27126,0,0,0,1,1,76.27586207,26.07692308,117,65535,12,346706.0909,1146985.21,3804996,120,10005630.64,11592.23311,10034299,9995869,0
18052,117566311,292,1121,5384,1149656,616,0,18.43835616,80.8103267,1420,0,1025.56289,599.4803224,9824.583167,12.01874915,83262.25992,873729.5566,10000256,0,107561775,369628.0928,1807361.248,10000157,300,117566311,104969.9205,982531.8339,10083614,0,0,5840,22420,2.483704707,9.53504444,0,1420,816.8606789,673.0261452,452964.1922,0,0,0,1,3,817.4387827,18.43835616,1025.56289,65535,25,802023.0909,1817148.464,5192054,351,9885496.273,323875.5904,10000256,8915814,0
18053,117563083,27,52,1094,31839,369,0,40.51851852,115.4827228,1420,0,612.2884615,664.6596457,280.1304556,0.671979655,1507219.013,3528260.451,10078692,25,107561794,4136992.077,4861513.526,10079059,1158,117563083,2305158.49,4159663.336,10080027,27,0,540,1040,0.229663933,0.442315723,0,1420,411.675,604.3933411,365291.3108,0,0,0,1,1,416.8860759,40.51851852,612.2884615,65535,14,152338.1667,525691.6423,1821633,367,9644552.75,1260872.957,10078692,5641421,0
18054,117391062,36,105,709,86375,369,0,19.69444444,81.14354809,1420,0,822.6190476,674.373347,741.8281981,1.201113591,838507.5857,2728371.344,10033796,0,107374632,3067846.629,4548977.957,10034099,505,117391062,1128760.212,3119716.82,10034680,0,0,720,2100,0.3066673,0.894446291,0,1420,613.2746479,679.9466515,462327.4489,0,0,0,1,2,617.6241135,19.69444444,822.6190476,65535,13,151801.5,523706.5648,1814793,303,9630677.833,1295749.425,10033796,5516893,0
18055,116013721,16,24,725,6497,357,0,45.3125,121.6709874,1420,0,270.7083333,498.6434187,62.25125733,0.344786803,2974710.795,4544408.032,10075873,27,106016334,7067755.6,4478551.372,10077231,67284,116013721,5044074.826,4995312.175,10076388,27,0,320,480,0.137914721,0.206872082,0,1420,176.1707317,401.8725484,161501.5451,0,0,0,1,1,180.575,45.3125,270.7083333,65535,13,45979.5,156460.9355,542808,357,9621800.667,1308549.972,10075873,5472131,0
18056,58234345,2,6,46,152,46,0,23,32.52691193,60,0,25.33333333,28.21819744,3.400055414,0.137375976,8319192.143,21757920.19,57661040,61,57661040,57661040,0,57661040,57661040,58234345,11646869,25835745.06,57862954,61,1,40,120,0.034343994,0.103031982,0,60,27.11111111,26.09810551,681.1111111,0,0,0,1,3,30.5,23,25.33333333,65535,1,404518,0,404518,404518,57661040,0,57661040,57661040,0
18057,3265,3,2,77,0,46,0,25.66666667,23.45918441,0,0,0,0,23583.46095,1531.393568,816.25,197.9265436,1104,655,2161,1080.5,436.284884,1389,772,1759,1759,0,1759,1759,0,60,40,918.8361409,612.5574273,0,46,12.83333333,20.43934115,417.7666667,0,0,0,1,0,15.4,25.66666667,0,65535,2,0,0,0,0,0,0,0,0,0
18058,5210626,8,11,674,5742,517,0,84.25,180.2147528,1420,0,522,666.5704764,1231.329978,3.646394886,289479.2222,1132597.553,4823239,28,5185055,740722.1429,1802024.879,4823239,633,5210564,521056.4,1583524.588,5027117,28,0,160,236,1.535324163,2.111070724,0,1420,320.8,546.1038652,298229.4316,0,1,0,0,1,337.6842105,84.25,522,65535,3,0,0,0,0,0,0,0,0,0
18059,294497,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,105.2642302,10.18686099,147248.5,208120.6176,294412,85,85,85,0,85,85,0,0,0,0,0,0,40,20,6.791240658,3.395620329,0,31,7.75,15.5,240.25,0,0,0,1,0,10.33333333,15.5,0,65535,1,0,0,0,0,0,0,0,0,0
18060,119419635,825,3314,45887,3010296,1460,0,55.62060606,245.6820313,1420,0,908.3572722,671.5309671,25591.964,34.659292,28859.26414,1241340.015,57194277,0,119404102,144907.8908,2780143.647,57195381,0,119213274,35983.48144,1390438.72,57194980,0,0,16500,66296,6.908411669,27.75088033,0,1460,738.2084541,699.3979444,489157.4847,0,1,0,0,4,738.3868084,55.62060606,908.3572722,65535,107,3128359.5,4021908.113,5972278,284441,56465931.5,1030036.084,57194277,55737586,0
18061,6181774,8,9,674,5742,517,0,84.25,180.2147528,1420,0,638,705.5111622,1037.889771,2.750019655,386360.875,1447719.164,5811923,36,6161473,880210.4286,2176197.211,5811923,721,163355,20419.375,20452.9306,59756,36,0,160,196,1.294126896,1.455892758,0,1420,356.4444444,576.1200061,331914.2614,0,1,0,0,1,377.4117647,84.25,638,65535,3,369130,0,369130,369130,5811923,0,5811923,5811923,0
18062,213883,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,144.9390555,18.70181361,71294.33333,123409.1974,213795,41,213842,106921,151142.6603,213795,47,0,0,0,0,0,0,60,20,14.02636021,4.675453402,0,31,6.2,13.86362146,192.2,0,0,0,1,0,7.75,10.33333333,0,65535,1,0,0,0,0,0,0,0,0,0
18063,5181223,4,5,77,92,46,0,19.25,23.05609102,46,0,18.4,25.19523765,32.61778155,1.737041621,647652.875,1621111.661,4653008,321,4753402,1584467.333,2657888.357,4653008,1063,5180902,1295225.5,2377628.954,4859083,521,1,80,100,0.772018498,0.965023123,0,46,21.5,23.10002405,533.6111111,0,0,0,1,1,23.88888889,19.25,18.4,65535,2,0,0,0,0,0,0,0,0,0
18064,568762,1,1,0,0,0,0,0,0,0,0,0,0,0,3.516409324,568762,0,568762,568762,0,0,0,0,0,0,0,0,0,0,0,20,20,1.758204662,1.758204662,0,0,0,0,0,0,0,0,1,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
18065,55113523,7,8,36,1,31,0,5.142857143,11.40801723,1,0,0.125,0.353553391,0.671341587,0.272165508,3936680.214,4885087.766,10028661,279,45102552,7517092,4195038.428,10029042,1576,55113091,7873298.714,3944240.741,10028940,368,0,140,160,0.127010571,0.145154938,0,31,2.375,7.649618727,58.51666667,0,0,0,1,1,2.533333333,5.142857143,0.125,65535,6,451.8,169.4806774,714,279,10022129.6,7287.839515,10028661,10010603,0
18066,115633057,76,83,41253,6948,1460,0,542.8026316,623.8279895,1420,0,83.71084337,251.9149842,416.8444669,1.375039319,731854.7911,3897053.065,41656284,0,115611893,1541491.907,5565534.459,41657403,0,115433874,1407730.171,5366279.853,41658053,24,0,1520,1676,0.657251499,0.717787821,0,1460,301.25625,519.0940614,269458.6446,0,1,0,0,1,303.1509434,542.8026316,83.71084337,65535,58,3025514.667,3420933.79,9540653,250716,16173158.83,13184859.38,41656284,6568327,0
18067,115369053,15,16,296,578,285,0,19.73333333,73.38496018,570,0,36.125,142.3806518,7.57568843,0.268702908,3845635.1,4876700.197,10157842,260,115355690,8239692.143,3751496.022,10158333,11310,110595261,7373017.4,4592424.297,10158169,1944,0,300,336,0.130017536,0.138685372,0,570,27.3125,111.0548942,12333.18952,0,1,0,0,1,28.19354839,19.73333333,36.125,65535,12,6334.272727,19372.7339,64742,260,10047750.64,55101.58533,10157842,9999932,0
18068,110388,1,1,0,0,0,0,0,0,0,0,0,0,0,18.11791137,110388,0,110388,110388,0,0,0,0,0,0,0,0,0,0,0,20,20,9.058955684,9.058955684,0,0,0,0,0,0,0,0,1,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
18069,103537075,172,311,50952,162983,1460,0,296.2325581,455.5015916,1420,0,524.0610932,625.3919025,2066.264669,4.664995607,214807.2095,1513021.233,25554642,0,103536692,605477.731,2499743.159,25554642,0,103535634,333985.9161,1895219.697,25782638,15,1,3440,6220,1.661240672,3.003754935,0,1460,442.3904959,580.107649,336524.8845,0,0,0,1,1,443.3064182,296.2325581,524.0610932,65535,97,10697864.25,8405206.567,22598087,3340733,14511986.5,8239212.489,25554642,7889226,0
18070,84539949,6,9,463,317,371,0,77.16666667,145.7016358,119,0,35.22222222,40.22368015,9.226407269,0.177430909,6038567.786,16334565.53,57000967,508,84305449,16861089.8,25286483.17,57000967,3686,84539949,10567493.63,21111907.62,57206888,508,1,120,180,0.070972364,0.106458545,0,371,51.625,91.45335788,8363.716667,0,0,0,1,1,55.06666667,77.16666667,35.22222222,65535,3,233028.5,1040.154075,233764,232293,42009178,21201591.33,57000967,27017389,0
18071,84536037,5,8,279,331,187,0,55.8,76.8648164,193,0,41.375,65.35821623,7.21585754,0.153780571,7044669.75,17447600.4,56690665,474,83992205,20998051.25,26958731.3,56690665,49174,84536037,12076576.71,22199610.66,56893313,474,1,100,160,0.059146373,0.094634197,0,193,46.85714286,64.55511318,4167.362637,0,0,0,1,1,50.46153846,55.8,41.375,65535,3,387423,219914.4516,542926,231920,41855555.5,20980013.05,56690665,27020446,0
18072,5213668,8,9,674,5742,517,0,84.25,180.2147528,1420,0,638,705.5111622,1230.611539,3.260660249,325854.25,1124827.555,4532033,0,5187143,741020.4286,1680917.093,4532033,378,476031,59503.875,98715.45988,289314,0,0,160,196,1.534428353,1.726231897,0,1420,356.4444444,576.1200061,331914.2614,0,1,0,0,1,377.4117647,84.25,638,65535,3,0,0,0,0,0,0,0,0,0
18073,5214265,8,12,674,5742,517,0,84.25,180.2147528,1420,0,478.5,648.2575947,1230.470642,3.835631676,274435,1034853.965,4534396,38,5189482,741354.5714,1682686.59,4534396,804,5213805,473982.2727,1417574.281,4739321,38,0,160,256,1.53425267,2.301379005,0,1420,305.5238095,533.5751699,284702.4619,0,1,0,0,1,320.8,84.25,478.5,65535,3,0,0,0,0,0,0,0,0,0
18074,5228131,8,10,674,5742,517,0,84.25,180.2147528,1420,0,574.2,695.0865334,1227.207199,3.442912964,307537.1176,1086099.685,4505285,47,5199589,742798.4286,1672761.331,4505285,705,5227808,580867.5556,1567504.969,4750689,47,0,160,216,1.53018354,1.912729425,0,1420,337.6842105,565.8282084,320161.5614,0,1,0,0,1,356.4444444,84.25,574.2,65535,3,0,0,0,0,0,0,0,0,0
