,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
11598,9012947,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665709007,1802589.4,2687071.097,6008403,6,9012941,2253235.25,2876326.979,6008403,8,0,0,0,0,0,0,140,28,0.554757506,0.110951501,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004534,0,3004534,3004534,6008403,0,6008403,6008403,1
11599,9012610,5,1,0,0,0,0,0,0,0,0,0,0,0,0.6657339,1802522,2686983.665,6008226,8,9012601,2253150.25,2876236.457,6008226,8,0,0,0,0,0,0,140,28,0.55477825,0.11095565,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004376,0,3004376,3004376,6008226,0,6008226,6008226,1
11600,8936157,5,1,0,0,0,0,0,0,0,0,0,0,0,0.671429564,1787231.4,2684117.699,6027185,7,8936148,2234037,2876644.249,6027185,7,0,0,0,0,0,0,140,28,0.559524637,0.111904927,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,2908965,0,2908965,2908965,6027185,0,6027185,6027185,1
11601,9012605,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665734269,1802521,2687100.502,6008638,4,9012596,2253149,2876382.25,6008638,4,0,0,0,0,0,0,140,28,0.554778557,0.110955711,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3003963,0,3003963,3003963,6008638,0,6008638,6008638,1
11602,15,1,1,0,0,0,0,0,0,0,0,0,0,0,133333.3333,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,28,28,66666.66667,66666.66667,0,0,0,0,0,0,1,0,0,1,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
11603,9013114,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665696673,1802622.8,2687180.325,6008726,6,9013106,2253276.5,2876454.835,6008726,6,0,0,0,0,0,0,140,28,0.554747227,0.110949445,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004382,0,3004382,3004382,6008726,0,6008726,6008726,1
11604,231,0,3,0,0,0,0,0,0,0,0,0,0,0,12987.01299,115.5,156.2705986,226,5,0,0,0,0,0,231,115.5,156.2705986,226,5,0,0,80,0,12987.01299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11605,9012197,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665764408,1802439.4,2686956.218,6008292,7,9012187,2253046.75,2876224.098,6008292,7,0,0,0,0,0,0,140,28,0.554803673,0.110960735,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3003898,0,3003898,3003898,6008292,0,6008292,6008292,1
11606,10162262,11,4,578,3203,289,0,52.54545455,116.9062562,2920,0,800.75,1419.117889,372.062834,1.476049328,725875.8571,2517955.35,9469858,6,10162252,1016225.2,2972622.907,9469858,6,527668,175889.3333,2303.148787,178540,174377,0,228,96,1.082436174,0.393613154,0,2920,236.3125,724.8003604,525335.5625,0,1,0,0,0,252.0666667,52.54545455,800.75,65246,2,692398,0,692398,692398,9469858,0,9469858,9469858,1
11607,8894460,5,1,0,0,0,0,0,0,0,0,0,0,0,0.674577209,1778892,2645358.849,5906417,7,8894453,2223613.25,2830556.715,5906417,11,0,0,0,0,0,0,140,28,0.562147674,0.112429535,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,2988032,0,2988032,2988032,5906417,0,5906417,5906417,1
11608,9014411,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665600892,1802882.2,2687697.098,6010061,9,9014402,2253600.5,2877031.054,6010061,9,0,0,0,0,0,0,140,28,0.55466741,0.110933482,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004341,0,3004341,3004341,6010061,0,6010061,6010061,1
11609,30543453,11,1,0,0,0,0,0,0,0,0,0,0,0,0.392882887,2776677.545,4026733.609,12517813,8,30543445,3054344.5,4132055.615,12517813,8,0,0,0,0,0,0,308,28,0.360142647,0.032740241,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,2002662.333,1734347.808,3004195,10,8178484.667,3757968.584,12517813,6008516,1
11610,9012460,5,1,0,0,0,0,0,0,0,0,0,0,0,0.66574498,1802492,2687082.619,6008642,8,9012452,2253113,2876367.286,6008642,9,0,0,0,0,0,0,140,28,0.554787483,0.110957497,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3003809,0,3003809,3003809,6008642,0,6008642,6008642,1
11611,9013047,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665701621,1802609.4,2687221.193,6008904,9,9013038,2253259.5,2876509.5,6008904,9,0,0,0,0,0,0,140,28,0.554751351,0.11095027,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004133,0,3004133,3004133,6008904,0,6008904,6008904,1
11612,22335,0,2,0,0,0,0,0,0,0,0,0,0,0,89.5455563,22335,0,22335,22335,0,0,0,0,0,22335,22335,0,22335,22335,0,0,40,0,89.5455563,0,0,0,0,0,1,0,0,1,0,0,0,0,7504,0,0,0,0,0,0,0,0,0,1
11613,480120,1,2,33,101,33,33,33,0,68,33,50.5,24.74873734,279.0968924,6.248437891,240060,181808.4672,368618,111502,0,0,0,0,0,480120,480120,0,480120,480120,0,8,16,2.08281263,4.16562526,33,68,41.75,17.5,306.25,0,0,0,0,2,55.66666667,33,50.5,-1,1,0,0,0,0,0,0,0,0,1
11614,10402855,5,1,0,0,0,0,0,0,0,0,0,0,0,0.576764744,2080571,2520721.306,6008415,9,10402846,2600711.5,2582325.878,6008415,9,0,0,0,0,0,0,140,28,0.480637287,0.096127457,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004539,0,3004539,3004539,6008415,0,6008415,6008415,1
11615,9012571,5,1,0,0,0,0,0,0,0,0,0,0,0,0.66573678,1802514.2,2687116.272,6008719,9,9012562,2253140.5,2876403.669,6008719,9,0,0,0,0,0,0,140,28,0.55478065,0.11095613,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3003842,0,3003842,3003842,6008719,0,6008719,6008719,1
11616,9,1,1,0,0,0,0,0,0,0,0,0,0,0,222222.2222,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,20,20,111111.1111,111111.1111,0,0,0,0,0,0,0,0,1,1,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
11617,287682,1,1,34,34,34,34,34,0,34,34,34,0,236.3721053,6.952120744,287682,0,287682,287682,0,0,0,0,0,0,0,0,0,0,0,8,8,3.476060372,3.476060372,34,34,34,0,0,0,0,0,0,1,51,34,34,-1,1,0,0,0,0,0,0,0,0,1
11618,46249729,9,1,288,32,32,32,32,0,32,32,32,0,6.91895946,0.216217483,5138858.778,7980499.586,24072597,4,45917327,5739665.875,8311070.149,24072597,4,0,0,0,0,0,0,72,8,0.194595735,0.021621748,32,32,32,0,0,0,0,0,0,0,35.2,32,32,-1,9,83105.5,166197.6667,332402,6,11479325.75,8562858.659,24072597,5007404,1
11619,8928197,5,1,0,0,0,0,0,0,0,0,0,0,0,0.672028182,1785639.4,2677766.422,6008133,9,8928187,2232046.75,2869154.441,6008133,9,0,0,0,0,0,0,140,28,0.560023485,0.112004697,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,2920055,0,2920055,2920055,6008133,0,6008133,6008133,1
11620,160141,0,2,0,0,0,0,0,0,0,0,0,0,0,12.48899407,160141,0,160141,160141,0,0,0,0,0,160141,160141,0,160141,160141,0,0,40,0,12.48899407,0,0,0,0,0,1,0,0,1,0,0,0,0,65177,0,0,0,0,0,0,0,0,0,1
11621,9012833,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665717428,1802566.6,2687066.734,6008438,9,9012823,2253205.75,2876328.543,6008438,9,0,0,0,0,0,0,140,28,0.554764523,0.110952905,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004386,0,3004386,3004386,6008438,0,6008438,6008438,1
11622,9501021,5,1,0,0,0,0,0,0,0,0,0,0,0,0.631511077,1900204.2,2058139.11,5295713,575052,8925969,2231492.25,2217258.889,5295713,588294,0,0,0,0,0,0,140,28,0.52625923,0.105251846,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3617014,0,3617014,3617014,5295713,0,5295713,5295713,1
11623,59646,1,2,29,321,29,29,29,0,292,29,160.5,185.9690835,5867.954263,50.29675083,29823,42163.36315,59637,9,0,0,0,0,0,59646,59646,0,59646,59646,0,8,16,16.76558361,33.53116722,29,292,94.75,131.5,17292.25,0,0,0,0,2,126.3333333,29,160.5,-1,1,0,0,0,0,0,0,0,0,1
11624,9022973,5,1,0,0,0,0,0,0,0,0,0,0,0,0.664969296,1804594.6,2691895.892,6021648,9,9022962,2255740.5,2881814.33,6021648,9,0,0,0,0,0,0,140,28,0.55414108,0.110828216,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3001316,0,3001316,3001316,6021648,0,6021648,6021648,1
11625,8960964,5,1,0,0,0,0,0,0,0,0,0,0,0,0.669570818,1792192.8,2681400.399,6008568,4,8960957,2240239.25,2871974.928,6008568,4,0,0,0,0,0,0,140,28,0.557975682,0.111595136,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,2952392,0,2952392,2952392,6008568,0,6008568,6008568,1
11626,3004247,3,1,0,0,0,0,0,0,0,0,0,0,0,1.331448446,1001415.667,1734487.226,3004229,9,3004238,1502119,2124304.334,3004229,9,0,0,0,0,0,0,84,28,0.998586335,0.332862112,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
11627,9013039,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665702212,1802607.8,2687513.069,6009950,9,9013030,2253257.5,2876873.473,6009950,9,0,0,0,0,0,0,140,28,0.554751843,0.110950369,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3003080,0,3003080,3003080,6009950,0,6009950,6009950,1
11628,8913301,5,1,0,0,0,0,0,0,0,0,0,0,0,0.673151283,1782660.2,2648021.17,5908209,3,8913297,2228324.25,2832886.37,5908209,3,0,0,0,0,0,0,140,28,0.560959402,0.11219188,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3005089,0,3005089,3005089,5908209,0,5908209,5908209,1
11629,161844,1,2,37,138,37,37,37,0,101,37,69,45.254834,1081.288154,18.53636835,80922,90960.80212,145241,16603,0,0,0,0,0,161844,161844,0,161844,161844,0,8,16,6.178789452,12.3575789,37,101,53,32,1024,0,0,0,0,2,70.66666667,37,69,-1,1,0,0,0,0,0,0,0,0,1
11630,380139,1,2,25,195,25,25,25,0,170,25,97.5,102.5304833,578.735673,7.891850086,190069.5,121835.2055,276220,103919,0,0,0,0,0,380139,380139,0,380139,380139,0,8,16,2.630616695,5.261233391,25,170,61.25,72.5,5256.25,0,0,0,0,2,81.66666667,25,97.5,-1,1,0,0,0,0,0,0,0,0,1
11631,9009173,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665987877,1801834.6,2686624.656,6008312,4,9009164,2252291,2875968.753,6008312,4,0,0,0,0,0,0,140,28,0.554989898,0.11099798,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3000852,0,3000852,3000852,6008312,0,6008312,6008312,1
11632,10860890,11,6,2068,2905,552,0,188,261.7770043,1584,0,484.1666667,754.6645392,457.8814443,1.565249257,678805.625,2657460.253,10643360,4,10860880,1086088,3358384.014,10643360,4,217241,43448.2,57684.63148,107939,588,0,228,136,1.012808343,0.552440914,0,1584,276.2777778,482.287662,232601.3889,0,1,0,0,0,292.5294118,188,484.1666667,7728,4,217526,0,217526,217526,10643360,0,10643360,10643360,1
11633,11469933,9,4,958,412,479,0,106.4444444,211.2191463,412,0,103,206,119.4427204,1.133398077,955827.75,3192533.762,11090711,7,11469925,1433740.625,3904244.504,11090711,7,230557,76852.33333,131501.8537,228697,562,0,188,96,0.784660207,0.34873787,0,479,97.85714286,195.0466836,38043.20879,0,1,0,0,0,105.3846154,106.4444444,103,6432,2,379215,0,379215,379215,11090711,0,11090711,11090711,1
11634,9012779,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665721416,1802555.8,2687119.394,6008652,9,9012770,2253192.5,2876396.696,6008652,10,0,0,0,0,0,0,140,28,0.554767847,0.110953569,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004117,0,3004117,3004117,6008652,0,6008652,6008652,1
11635,465884,1,2,33,192,33,33,33,0,159,33,96,89.09545443,482.952838,6.439371174,232942,231625.5541,396726,69158,0,0,0,0,0,465884,465884,0,465884,465884,0,8,16,2.146457058,4.292914116,33,159,64.5,63,3969,0,0,0,0,2,86,33,96,-1,1,0,0,0,0,0,0,0,0,1
11636,9012583,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665735894,1802516.6,2687148.646,6008829,9,9012574,2253143.5,2876443.366,6008829,9,0,0,0,0,0,0,140,28,0.554779912,0.110955982,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3003745,0,3003745,3003745,6008829,0,6008829,6008829,1
11637,25612086,5,4,160,263,32,32,32,0,77,32,65.75,22.5,16.51564031,0.351396602,3201510.75,7052904.222,20038747,6,25538045,6384511.25,9502989.123,20113157,6,25612086,8537362,10375291.12,20112580,74419,0,40,32,0.195220335,0.156176268,32,77,45.5,21.73706512,472.5,0,0,0,0,0,50.55555556,32,65.75,-1,5,74126,414.3645738,74419,73833,12694898,10385770.86,20038747,5351049,1
11638,39653,3,3,90,850,30,30,30,0,502,30,283.3333333,237.9019406,23705.64648,151.3126371,7930.6,7849.80301,18188,5,28988,14494,20490.54031,28983,5,39653,19826.5,12763.98451,28852,10801,0,24,24,75.65631856,75.65631856,30,502,138.5714286,192.8789406,37202.28571,0,0,0,0,1,161.6666667,30,283.3333333,-1,3,0,0,0,0,0,0,0,0,1
11639,1375076,5,4,0,0,0,0,0,0,0,0,0,0,0,6.54509278,171884.5,177024.4844,427847,9,1201879,300469.75,346942.2472,601175,9,1375076,458358.6667,246752.1003,601044,173434,0,140,88,3.636162656,2.908930125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11640,9002813,5,1,0,0,0,0,0,0,0,0,0,0,0,0.666458361,1800562.6,2689795.832,6022093,9,9002804,2250701,2880249.694,6022093,9,0,0,0,0,0,0,140,28,0.555381968,0.111076394,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,2980711,0,2980711,2980711,6022093,0,6022093,6022093,1
11641,8913119,5,1,0,0,0,0,0,0,0,0,0,0,0,0.673165028,1782623.8,2676490.971,6009212,8,8913110,2228277.5,2868348.611,6009212,8,0,0,0,0,0,0,140,28,0.560970857,0.112194171,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,2903899,0,2903899,2903899,6009212,0,6009212,6009212,1
11642,8912509,5,1,0,0,0,0,0,0,0,0,0,0,0,0.673211101,1782501.8,2676186.388,6008384,9,8912499,2228124.75,2868001.515,6008384,9,0,0,0,0,0,0,140,28,0.561009251,0.11220185,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,2904116,0,2904116,2904116,6008384,0,6008384,6008384,1
11643,9012662,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665730058,1802532.4,2687205.004,6008999,9,9012653,2253163.25,2876509.44,6008999,9,0,0,0,0,0,0,140,28,0.554775049,0.11095501,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3003654,0,3003654,3003654,6008999,0,6008999,6008999,1
11644,32014029,6,2,0,0,0,0,0,0,0,0,0,0,0,0.249890446,4573432.714,8352003.389,22798054,9,9015329,1803065.8,2688076.207,6011049,9,200646,200646,0,200646,200646,0,168,40,0.187417835,0.062472612,0,0,0,0,0,1,0,0,1,0,0,0,0,6432,0,1602458.5,1982462.249,3004271,200646,14404551.5,11870205.07,22798054,6011049,1
11645,8912339,5,1,0,0,0,0,0,0,0,0,0,0,0,0.673223943,1782467.8,2676156.725,6008345,6,8912333,2228083.25,2867972.378,6008345,10,0,0,0,0,0,0,140,28,0.561019952,0.11220399,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,2903980,0,2903980,2903980,6008345,0,6008345,6008345,1
11646,3062719,1,1,0,0,0,0,0,0,0,0,0,0,0,0.653014527,3062719,0,3062719,3062719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326507264,0.326507264,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
11647,9013474,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665670085,1802694.8,2687355.022,6009203,6,9013467,2253366.75,2876653.376,6009203,6,0,0,0,0,0,0,140,28,0.55472507,0.110945014,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004265,0,3004265,3004265,6009203,0,6009203,6009203,1
11648,2247261,1,1,188,188,188,188,188,0,188,188,188,0,167.314789,0.889972282,2247261,0,2247261,2247261,0,0,0,0,0,0,0,0,0,0,0,8,8,0.444986141,0.444986141,188,188,188,0,0,0,0,0,0,1,282,188,188,-1,1,0,0,0,0,0,0,0,0,1
11649,9013479,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665669715,1802695.8,2687291.849,6008982,8,9013470,2253367.5,2876574.949,6008982,8,0,0,0,0,0,0,140,28,0.554724763,0.110944953,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004489,0,3004489,3004489,6008982,0,6008982,6008982,1
11650,8944241,5,1,0,0,0,0,0,0,0,0,0,0,0,0.670822712,1788848.2,2682655.753,6019197,9,8944232,2236058,2874406.342,6019197,9,0,0,0,0,0,0,140,28,0.559018926,0.111803785,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,2925035,0,2925035,2925035,6019197,0,6019197,6019197,1
11651,164929,0,2,0,0,0,0,0,0,0,0,0,0,0,12.12643016,164929,0,164929,164929,0,0,0,0,0,164929,164929,0,164929,164929,0,0,40,0,12.12643016,0,0,0,0,0,1,0,0,1,0,0,0,0,65177,0,0,0,0,0,0,0,0,0,1
11652,24443,1,2,29,522,29,29,29,0,493,29,261,328.0975465,22542.24113,122.7345252,12221.5,17276.73998,24438,5,0,0,0,0,0,24443,24443,0,24443,24443,0,8,16,40.91150841,81.82301681,29,493,145,232,53824,0,0,0,0,2,193.3333333,29,261,-1,1,0,0,0,0,0,0,0,0,1
11653,9029333,5,1,0,0,0,0,0,0,0,0,0,0,0,0.664500911,1805866.6,2692192.95,6020168,6,9029326,2257331.5,2881851.28,6020168,6,0,0,0,0,0,0,140,28,0.553750759,0.110750152,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3009159,0,3009159,3009159,6020168,0,6020168,6020168,1
11654,9,1,1,0,0,0,0,0,0,0,0,0,0,0,222222.2222,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,20,20,111111.1111,111111.1111,0,0,0,0,0,0,0,0,1,1,0,0,0,64225,0,0,0,0,0,0,0,0,0,1
11655,9012957,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665708269,1802591.4,2687059.359,6008368,8,9012949,2253237.25,2876312.358,6008368,10,0,0,0,0,0,0,140,28,0.554756891,0.110951378,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004572,0,3004572,3004572,6008368,0,6008368,6008368,1
11656,9012629,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665732496,1802525.8,2629418.962,6008527,10,8792429,2198107.25,2859235.483,6008527,10,0,0,0,0,0,0,140,28,0.55477708,0.110955416,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004092,0,3004092,3004092,6008527,0,6008527,6008527,1
11657,9012755,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665723189,1802551,2687174.298,6008850,6,9012749,2253187.25,2876465.554,6008850,9,0,0,0,0,0,0,140,28,0.554769324,0.110953865,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3003896,0,3003896,3003896,6008850,0,6008850,6008850,1
11658,21450,1,2,35,157,35,35,35,0,122,35,78.5,61.51828996,8951.048951,139.8601399,10725,15154.71253,21441,9,0,0,0,0,0,21450,21450,0,21450,21450,0,8,16,46.62004662,93.24009324,35,122,56.75,43.5,1892.25,0,0,0,0,2,75.66666667,35,78.5,-1,1,0,0,0,0,0,0,0,0,1
11659,9009494,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665964148,1801898.8,2686766.255,6008685,5,9009488,2252372,2876127.579,6008685,5,0,0,0,0,0,0,140,28,0.554970124,0.110994025,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3000804,0,3000804,3000804,6008685,0,6008685,6008685,1
11660,3004316,3,1,0,0,0,0,0,0,0,0,0,0,0,1.331417867,1001438.667,1734527.929,3004299,8,3004308,1502154,2124353.832,3004299,9,0,0,0,0,0,0,84,28,0.9985634,0.332854467,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
11661,9012907,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665711962,1802581.4,2687005.141,6008190,9,9012897,2253224.25,2876247.958,6008190,9,0,0,0,0,0,0,140,28,0.554759968,0.110951994,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004708,0,3004708,3004708,6008190,0,6008190,6008190,1
11662,6763856,3,1,90,30,30,30,30,0,30,30,30,0,17.74135937,0.591378646,2254618.667,3390137.415,6153310,9,6153319,3076659.5,4351040.864,6153310,9,0,0,0,0,0,0,24,8,0.443533984,0.147844661,30,30,30,0,0,0,0,0,0,0,37.5,30,30,-1,3,610537,0,610537,610537,6153310,0,6153310,6153310,1
11663,178201,1,2,32,141,32,32,32,0,109,32,70.5,54.44722215,970.8138563,16.83492236,89100.5,95759.93584,156813,21388,0,0,0,0,0,178201,178201,0,178201,178201,0,8,16,5.611640788,11.22328158,32,109,51.25,38.5,1482.25,0,0,0,0,2,68.33333333,32,70.5,-1,1,0,0,0,0,0,0,0,0,1
11664,9012436,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665746753,1802487.2,2687045.271,6008516,6,9012430,2253107.5,2876321.497,6008516,9,0,0,0,0,0,0,140,28,0.55478896,0.110957792,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3003911,0,3003911,3003911,6008516,0,6008516,6008516,1
11665,200572,0,2,0,0,0,0,0,0,0,0,0,0,0,9.971481563,200572,0,200572,200572,0,0,0,0,0,200572,200572,0,200572,200572,0,0,40,0,9.971481563,0,0,0,0,0,1,0,0,1,0,0,0,0,6432,0,0,0,0,0,0,0,0,0,1
11666,9012361,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665752293,1802472.2,2687040.243,6008524,4,9012357,2253089.25,2876318.628,6008524,8,0,0,0,0,0,0,140,28,0.554793577,0.110958715,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3003828,0,3003828,3003828,6008524,0,6008524,6008524,1
11667,9012812,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665718979,1802562.4,2687105.194,6008582,6,9012806,2253201.5,2876376.5,6008582,9,0,0,0,0,0,0,140,28,0.554765816,0.110953163,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004218,0,3004218,3004218,6008582,0,6008582,6008582,1
11668,3004562,3,1,0,0,0,0,0,0,0,0,0,0,0,1.331308856,1001520.667,1734671.689,3004547,6,3004553,1502276.5,2124531.315,3004547,6,0,0,0,0,0,0,84,28,0.998481642,0.332827214,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
11669,9011294,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665831123,1802258.8,2686366.47,6006543,6,9011288,2252822,2875535.62,6006543,9,0,0,0,0,0,0,140,28,0.554859269,0.110971854,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004742,0,3004742,3004742,6006543,0,6006543,6006543,1
11670,9012651,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665730871,1802530.2,2687252.427,6009167,6,9012644,2253161,2876568.561,6009167,6,0,0,0,0,0,0,140,28,0.554775726,0.110955145,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3003478,0,3003478,3003478,6009167,0,6009167,6009167,1
11671,9013005,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665704723,1802601,2687214.821,6008894,6,9012999,2253249.75,2876502.973,6008894,9,0,0,0,0,0,0,140,28,0.554753936,0.110950787,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004102,0,3004102,3004102,6008894,0,6008894,6008894,1
11672,9013006,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665704649,1802601.2,2687164.897,6008719,9,9012997,2253249.25,2876441.519,6008719,9,0,0,0,0,0,0,140,28,0.554753875,0.110950775,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004278,0,3004278,3004278,6008719,0,6008719,6008719,1
11673,9012957,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665708269,1802591.4,2687175.631,6008767,6,9012951,2253237.75,2876456.665,6008767,6,0,0,0,0,0,0,140,28,0.554756891,0.110951378,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004184,0,3004184,3004184,6008767,0,6008767,6008767,1
11674,5,1,1,0,0,0,0,0,0,0,0,0,0,0,400000,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,20,20,200000,200000,0,0,0,0,0,0,0,0,1,1,0,0,0,62958,0,0,0,0,0,0,0,0,0,1
11675,69917,1,2,31,143,31,31,31,0,112,31,71.5,57.27564928,2488.665132,42.90801951,34958.5,25668.68326,53109,16808,0,0,0,0,0,69917,69917,0,69917,69917,0,8,16,14.30267317,28.60534634,31,112,51.25,40.5,1640.25,0,0,0,0,2,68.33333333,31,71.5,-1,1,0,0,0,0,0,0,0,0,1
11676,9013119,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665696303,1802623.8,2687152.375,6008630,9,9013110,2253277.5,2876420.02,6008630,9,0,0,0,0,0,0,140,28,0.554746919,0.110949384,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004480,0,3004480,3004480,6008630,0,6008630,6008630,1
11677,9013356,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665678799,1802671.2,2687302.138,6009068,8,9013347,2253336.75,2876594.187,6009068,8,0,0,0,0,0,0,140,28,0.554732333,0.110946467,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004280,0,3004280,3004280,6009068,0,6009068,6009068,1
11678,9012769,5,1,0,0,0,0,0,0,0,0,0,0,0,0.665722155,1802553.8,2687046.162,6008388,8,9012761,2253190.25,2876305.739,6008388,9,0,0,0,0,0,0,140,28,0.554768462,0.110953692,0,0,0,0,0,0,1,0,0,0,0,0,0,64240,0,3004372,0,3004372,3004372,6008388,0,6008388,6008388,1
